I2(45deg) X DEG X DEG
0.8 -0.0043536 126.27 0.96595 -0.22656
0.7 -0.004364 126.21 0.96601 -0.23438
0.6 -0.0043974 126.67 0.96595 -0.23438
0.5 -0.0043888 126.45 0.96576 -0.23438
0.4 -0.0045395 127.19 0.96601 -0.23438
0.3 -0.0046864 127.98 0.96595 -0.23438
0.2 -0.0044413 126.85 0.96589 -0.22656
0.1 -0.0044756 126.74 0.96576 -0.22656
5.5511151E-16 -0.0045433 127.04 0.96564 -0.22656
-0.1 -0.0046664 127.89 0.96576 -0.21875
-0.2 -0.0044575 126.85 0.96552 -0.21875
-0.3 -0.0045204 127.01 0.96576 -0.23438
-0.4 -0.0045491 127.34 0.9657 -0.22656
-0.5 -0.0047379 128.33 0.96589 -0.22656
-0.6 -0.0046301 127.71 0.96595 -0.22656
-0.7 -0.0043707 125.95 0.96558 -0.22656
-0.8 -0.0040121 124.09 0.96552 -0.22656
-0.9 -0.0040961 124.54 0.96558 -0.21875
-1 -0.0040102 124.11 0.9657 -0.22656
-1.1 -0.0043021 126.23 0.96595 -0.21875
-1.2 -0.0044527 126.76 0.96558 -0.21875
-1.3 -0.004118 124.63 0.96564 -0.21094
-1.4 -0.0039921 123.67 0.96546 -0.22656
-1.5 -0.0042963 125.79 0.96589 -0.23438
-1.6 -0.0038853 122.99 0.9654 -0.22656
-1.7 -0.0041561 124.79 0.9657 -0.23438
-1.8 -0.0042305 125.26 0.96564 -0.23438
-1.9 -0.0041008 124.71 0.9657 -0.21875
-2 -0.0041952 125.05 0.96552 -0.22656
-2.1 -0.0041952 125.04 0.9654 -0.23438
-2.2 -0.0042935 125.88 0.9657 -0.22656
-2.3 -0.0043354 126.08 0.96558 -0.21875
-2.4 -0.0044709 126.64 0.9654 -0.21875
-2.5 -0.0042782 125.78 0.96564 -0.22656
-2.6 -0.0041952 125.27 0.96558 -0.21875
-2.7 -0.0043345 126.13 0.96564 -0.22656
-2.8 -0.0045061 126.95 0.96552 -0.22656
-2.9 -0.004448 127.24 0.96552 -0.21094
-3 -0.0044909 127.17 0.96552 -0.21094
-3.1 -0.0043154 125.95 0.96552 -0.21875
-3.2 -0.004057 124.32 0.96521 -0.21875
-3.3 -0.0036993 121.91 0.96515 -0.21094
-3.4 -0.0041342 124.78 0.96546 -0.21875
-3.5 -0.0039482 123.67 0.96534 -0.21875
-3.6 -0.0041008 124.67 0.96534 -0.21094
-3.7 -0.0039454 123.47 0.96521 -0.21094
-3.8 -0.0038767 122.89 0.96521 -0.21094
-3.9 -0.0036774 121.73 0.96515 -0.21094
-4 -0.0035916 121.34 0.96521 -0.20313
-4.1 -0.0036001 121.12 0.96527 -0.20313
-4.2 -0.0035639 120.72 0.96515 -0.21094
-4.3 -0.0036822 121.73 0.9654 -0.20313
-4.4 -0.0040264 124.17 0.96546 -0.20313
-4.5 -0.0036106 121.26 0.96509 -0.20313
-4.6 -0.0038567 122.97 0.96527 -0.19531
-4.7 -0.0035305 121.22 0.96521 -0.19531
-4.8 -0.0037441 122.28 0.96527 -0.19531
-4.9 -0.0036135 121.02 0.96521 -0.21094
-5 -0.0032358 118.64 0.96509 -0.20313
-5.1 -0.0034609 120.21 0.96515 -0.20313
-5.2 -0.0033245 119.31 0.96509 -0.20313
-5.3 -0.003398 119.9 0.96521 -0.1875
-5.4 -0.0034647 120.3 0.96503 -0.1875
-5.5 -0.0035286 120.57 0.96509 -0.1875
-5.6 -0.0033312 119.32 0.96497 -0.1875
-5.7 -0.0035086 120.6 0.96509 -0.1875
-5.8 -0.0032253 118.71 0.96515 -0.1875
-5.9 -0.0032282 118.46 0.96479 -0.19531
-6 -0.0031853 118.22 0.96497 -0.19531
-6.1 -0.0032768 119.15 0.96491 -0.1875
-6.2 -0.0030403 117.23 0.96491 -0.19531
-6.3 -0.0027847 114.99 0.96485 -0.19531
-6.4 -0.003027 117.13 0.96503 -0.1875
-6.5 -0.0030127 117.39 0.96503 -0.17969
-6.6 -0.0030775 117.55 0.96485 -0.1875
-6.7 -0.0029307 116.54 0.96491 -0.1875
-6.8 -0.0028401 115.72 0.96485 -0.1875
-6.9 -0.0029793 116.8 0.96491 -0.1875
-7 -0.0026674 114.41 0.96479 -0.19531
-7.1 -0.0028458 115.76 0.96473 -0.17969
-7.2 -0.0028134 115.53 0.96491 -0.1875
-7.3 -0.0026961 114.72 0.96479 -0.1875
-7.4 -0.0026827 114.45 0.96473 -0.1875
-7.5 -0.0030575 117.48 0.96485 -0.17969
-7.6 -0.0028553 115.74 0.96479 -0.1875
-7.7 -0.0026036 113.59 0.96466 -0.1875
-7.8 -0.0028258 115.73 0.96473 -0.17969
-7.9 -0.0026369 113.85 0.96473 -0.17969
-8 -0.0023499 111.6 0.96466 -0.1875
-8.1 -0.0027638 115.27 0.96491 -0.17969
-8.2 -0.0025683 113.44 0.96473 -0.1875
-8.3 -0.0026121 113.85 0.9646 -0.1875
-8.4 -0.002388 111.92 0.96442 -0.1875
-8.5 -0.0025168 113.1 0.96448 -0.17969
-8.6 -0.0024767 113.02 0.96466 -0.17969
-8.7 -0.0023813 111.68 0.9646 -0.1875
-8.8 -0.0022001 110.46 0.96454 -0.1875
-8.9 -0.0022116 110.64 0.96442 -0.1875
-9 -0.0022154 110.67 0.96442 -0.1875
-9.1 -0.0021239 109.83 0.96448 -0.17969
-9.2 -0.0021553 110.21 0.96442 -0.17969
-9.3 -0.0022373 110.88 0.96448 -0.17188
-9.4 -0.0022831 111.17 0.96473 -0.17969
-9.5 -0.0021353 109.9 0.96448 -0.17188
-9.6 -0.0019302 108.17 0.96442 -0.17969
-9.7 -0.0016995 105.99 0.96424 -0.17969
-9.8 -0.0020027 108.94 0.9646 -0.17969
-9.9 -0.0020228 109.26 0.96442 -0.16406
-10 -0.0020275 109.06 0.96436 -0.17188
