I1(135deg) X DEG X DEG
-6.3 0.0082217 -2.3594 0.91187 -0.28125
-6.4 0.008215 -1.9219 0.91193 -0.26563
-6.5 0.0081645 -1.7969 0.91211 -0.26563
-6.6 0.0082408 -1.5313 0.91266 -0.25781
-6.7 0.0082217 -2.1953 0.91205 -0.28906
-6.8 0.0082904 -1.1016 0.91285 -0.25
-6.9 0.0084811 -1.5703 0.91315 -0.23438
-7 0.0081778 -2.0078 0.91217 -0.26563
-7.1 0.0080453 -2.0547 0.91205 -0.26563
-7.2 0.0080987 -1.6641 0.91242 -0.26563
-7.3 0.0081177 -1.7031 0.9126 -0.26563
-7.4 0.0081292 -2.0781 0.91242 -0.26563
-7.5 0.0082264 -1.0625 0.91327 -0.23438
-7.6 0.0083171 -0.69532 0.91388 -0.21875
-7.7 0.008195 -1.4609 0.91291 -0.25
-7.8 0.0082617 -1.0625 0.91303 -0.24219
-7.9 0.0081816 -1.1328 0.91303 -0.25
-8 0.0083705 -0.97657 0.91382 -0.23438
-8.1 0.0084611 -0.72657 0.91413 -0.23438
-8.2 0.0085145 -0.21094 0.91474 -0.20313
-8.3 0.0084057 -0.84375 0.91425 -0.21875
-8.4 0.008422 -0.92188 0.91413 -0.22656
-8.5 0.0084811 -0.44531 0.91419 -0.21094
-8.6 0.0084725 -0.73438 0.91443 -0.21875
-8.7 0.0085049 -0.6875 0.91474 -0.21875
-8.8 0.0085497 -0.21875 0.91486 -0.21094
-8.9 0.0085183 -0.40625 0.91425 -0.21875
-9 0.0086165 -0.29688 0.9148 -0.20313
-9.1 0.0088006 -0.10938 0.91541 -0.20313
-9.2 0.0087643 -0.65625 0.91431 -0.21875
-9.3 0.0086518 -0.28906 0.91407 -0.21875
-9.4 0.0085908 -0.89844 0.91376 -0.22656
-9.5 0.0088358 -0.0078126 0.91516 -0.19531
-9.6 0.0089017 -0.0078126 0.91492 -0.21094
-9.7 0.0089818 0.25 0.91571 -0.17969
-9.8 0.0090028 -0.4375 0.91498 -0.21094
-9.9 0.0090104 -0.57032 0.91437 -0.22656
-10 0.0090113 -0.55469 0.91425 -0.22656
