I2(45deg) X DEG X DEG
7.1 0.0049477 4.6953 0.92066 -0.046875
7.2 0.0049649 4.8985 0.92072 -0.03125
7.3 0.0049658 3.9219 0.91962 -0.054688
7.4 0.0048447 4.7188 0.92005 -0.039063
7.5 0.004962 4.5235 0.92048 -0.03125
7.6 0.004983 4.7032 0.91993 -0.046875
7.7 0.0050135 5.2422 0.92041 -0.039063
7.8 0.0048991 4.8282 0.9198 -0.054688
7.9 0.0051003 5.4688 0.9206 -0.039063
8 0.0050335 4.9532 0.92023 -0.039063
8.1 0.0049258 4.2735 0.91944 -0.054688
8.2 0.0050564 4.9453 0.92005 -0.046875
8.3 0.0051928 4.8594 0.92041 -0.03125
8.4 0.005002 4.836 0.9195 -0.054688
8.5 0.0049067 4.1485 0.91852 -0.062501
8.6 0.0051651 5.1016 0.92023 -0.039063
8.7 0.0053816 5.3985 0.92115 -0.023438
8.8 0.0050936 5.8828 0.9206 -0.03125
8.9 0.0052386 5.1172 0.92035 -0.039063
9 0.0050812 4.4922 0.91895 -0.054688
9.1 0.0050774 4.6328 0.91901 -0.054688
9.2 0.0050793 5.1328 0.9195 -0.046875
9.3 0.0050812 4.6485 0.91883 -0.054688
9.4 0.0052853 5.4766 0.92035 -0.03125
9.5 0.0050736 6.0782 0.92005 -0.039063
9.6 0.0052204 5.5469 0.92029 -0.039063
9.7 0.0051193 5.6328 0.91938 -0.046875
9.8 0.005167 5.2657 0.91938 -0.046875
9.9 0.0052195 6.1953 0.92072 -0.023438
