Time X DEG X DEG
1895 0.011437 4.8047 0.40363 1.2969
1900 0.011456 4.7188 0.40357 1.2969
1905 0.011486 4.7344 0.40351 1.2891
1910 0.011406 4.8907 0.40357 1.2891
1915 0.011406 4.8907 0.40357 1.2813
1920 0.011406 4.9375 0.40344 1.2891
1925 0.011406 4.9063 0.40351 1.2734
1930 0.011376 4.9219 0.40338 1.2891
1935 0.011379 5.0157 0.40332 1.2813
1940 0.011379 4.9844 0.40332 1.2734
1945 0.011353 5.1172 0.40332 1.2813
1950 0.011318 5.1953 0.40326 1.2891
1955 0.011318 5.1328 0.40326 1.2891
1960 0.011333 5.25 0.40314 1.2891
1965 0.011299 5.25 0.40314 1.2813
1970 0.011337 5.2891 0.40308 1.2891
1975 0.011341 5.2188 0.40302 1.2734
1980 0.011253 5.3438 0.40296 1.2813
1985 0.011269 5.3203 0.40283 1.2656
1990 0.011246 5.2813 0.40277 1.2891
1995 0.011246 5.2266 0.40271 1.2656
2000 0.011135 5.3672 0.40253 1.2891
2005 0.011147 5.2735 0.40253 1.2891
2010.001 0.011135 5.2422 0.40241 1.2969
2015 0.01117 5.1407 0.40229 1.2734
2020 0.011025 5.2657 0.40216 1.2656
2025 0.011074 5.2578 0.4021 1.2656
2030 0.010918 5.1953 0.40198 1.2813
2035 0.010986 5.2422 0.40192 1.2891
2040 0.010944 5.1328 0.4018 1.2578
2045.001 0.010727 5.2344 0.40161 1.2656
2050 0.010746 5.2032 0.40155 1.2656
2055 0.0107 5.2969 0.40137 1.2578
2060 0.010727 5.125 0.40125 1.2578
2065 0.010719 5.1328 0.40119 1.2578
2070 0.010735 5.0703 0.401 1.2656
2075 0.0108 5.0938 0.40088 1.2734
2080.001 0.01078 5.1172 0.40076 1.2578
2085 0.010708 5.1563 0.4007 1.2656
2090 0.01067 5.0625 0.40058 1.2656
2095 0.010578 5.0938 0.40045 1.2656
2100 0.01054 5.0391 0.40033 1.2656
2105 0.010433 5.1953 0.40015 1.2344
2110 0.010441 5.086 0.40015 1.25
2115.001 0.010448 5.1719 0.40003 1.2422
2120 0.01033 5.2891 0.39997 1.25
2125 0.010323 5.2891 0.39984 1.2344
2130 0.010269 5.2032 0.39972 1.2422
2135 0.010319 5.1797 0.3996 1.2344
2140 0.010265 5.1328 0.39948 1.25
2145 0.010223 5.2422 0.39942 1.2266
2150.001 0.010227 5.211 0.39936 1.2109
2155 0.010182 5.2891 0.39923 1.2188
2160 0.010208 5.1641 0.39917 1.2109
2165 0.010242 5.1875 0.39911 1.2188
2170 0.010162 5.1875 0.39905 1.2109
2175 0.010132 5.2735 0.39893 1.2109
2180 0.010056 5.3203 0.39887 1.2266
2185.001 0.010059 5.2735 0.39881 1.2266
2190 0.010101 5.2969 0.39868 1.2344
2195 0.010002 5.3672 0.39862 1.2188
2200 0.0099984 5.3672 0.3985 1.2344
2205 0.0099717 5.3594 0.39844 1.2188
2210 0.009945 5.3516 0.39838 1.2266
2215 0.0098687 5.3594 0.39832 1.2109
2220 0.0098954 5.3828 0.3982 1.2344
2225 0.0098153 5.4297 0.39813 1.2266
2230 0.0099068 5.1094 0.39801 1.2109
2235 0.0098649 5.1563 0.39795 1.2031
2240 0.0098305 5.375 0.39789 1.2266
2245 0.0097542 5.3985 0.39783 1.1953
2250 0.0097047 5.4532 0.39777 1.1953
2255 0.0097161 5.461 0.39771 1.2109
2260 0.0096818 5.5235 0.39759 1.2031
2265 0.0096474 5.5782 0.39759 1.2109
2270 0.0096627 5.5547 0.39746 1.1875
2275 0.0096169 5.5313 0.3974 1.1953
2280 0.0095826 5.5938 0.39728 1.1875
2285 0.0093957 5.5625 0.39722 1.1875
2290 0.0095292 5.586 0.39716 1.1875
2295 0.0095101 5.6172 0.39704 1.1875
2300 0.0095406 5.7344 0.39698 1.1875
2305 0.0095635 5.711 0.39698 1.1875
2310 0.0095063 5.7188 0.39691 1.1953
2315 0.0094796 5.6797 0.39685 1.1953
2320 0.0094796 5.5938 0.39673 1.2109
2325 0.0094758 5.7657 0.39667 1.1875
2330.001 0.0094414 5.7813 0.39661 1.1875
2335 0.0094872 5.6875 0.39655 1.1875
2340 0.0094643 5.7891 0.39649 1.1719
2345 0.0093346 5.8282 0.39649 1.1797
