Time X DEG X Y
1114.001 0.00044418 63.117 0.14331 -0.0018616
1116 0.00045276 62.602 0.14331 -0.0018616
1118 0.0004437 63.032 0.14331 -0.0018921
1120.001 0.00045491 62.657 0.14331 -0.0018921
1122.001 0.00044012 63.453 0.14331 -0.0018921
1124 0.00044394 63.18 0.14331 -0.0018921
1126 0.00044728 62.961 0.14331 -0.0018921
1128.001 0.00044894 62.836 0.14331 -0.0018616
1130.001 0.0004642 62.039 0.14331 -0.0018921
1132 0.00044704 63.039 0.14331 -0.0018921
1134 0.00045371 62.899 0.14331 -0.0018921
1136.001 0.00045085 62.469 0.14331 -0.0018921
1138.001 0.00045657 62.492 0.14331 -0.0018616
1140 0.00046039 62.117 0.14328 -0.0018921
1142 0.00046206 61.946 0.14331 -0.0018921
1144.001 0.00044799 62.727 0.14331 -0.0018921
1146.001 0.00045061 62.633 0.14331 -0.0018921
1148 0.00045896 61.844 0.14331 -0.0018921
1150 0.0004561 62.367 0.14331 -0.0018921
1152.001 0.00045657 62.313 0.14331 -0.0018921
1154.001 0.0004499 62.664 0.14331 -0.0018921
1156 0.00046182 61.821 0.14328 -0.0018921
1158 0.00045824 62.235 0.14331 -0.0018921
1160.001 0.00045777 61.93 0.14328 -0.0018921
1162.001 0.00044441 62.727 0.14331 -0.0018921
1164 0.0004561 62.438 0.14328 -0.0018921
1166 0.00045061 62.617 0.14328 -0.0018921
1168.001 0.00044251 62.68 0.14328 -0.0018921
1170.001 0.00044728 62.617 0.14331 -0.0018921
1172 0.00044942 62.422 0.14328 -0.0018921
1174 0.00046134 62.102 0.14331 -0.0018921
1176.001 0.00044847 62.828 0.14331 -0.0018921
1178.001 0.00044918 62.805 0.14331 -0.0018921
1180 0.00045848 62.313 0.14328 -0.0018921
1182 0.00044751 62.875 0.14331 -0.0018921
1184.001 0.00046945 61.977 0.14328 -0.0018921
1186 0.00045634 62.508 0.14331 -0.0018921
1188 0.00045157 62.524 0.14331 -0.0018921
1190 0.00045109 62.571 0.14331 -0.0018921
1192.001 0.00044799 62.797 0.14331 -0.0018921
1194 0.00045562 62.547 0.14331 -0.0018921
1196 0.00043202 63.961 0.14331 -0.0018921
1198.001 0.00043273 63.657 0.14331 -0.0018921
1200.001 0.00044418 63.352 0.14331 -0.0018616
1202 0.00045276 62.992 0.14331 -0.0018616
1204 0.00045491 62.469 0.14334 -0.0018921
1206.001 0.00045395 62.391 0.14334 -0.0018616
1208.001 0.00044751 63.071 0.14334 -0.0018616
1210 0.00045705 62.43 0.14334 -0.0018616
1212 0.00044918 63.094 0.14331 -0.0018616
1214.001 0.00045634 62.477 0.14334 -0.0018616
1216.001 0.00046396 62.133 0.14334 -0.0018616
1218 0.00046659 61.899 0.14334 -0.0018616
1220 0.00045777 62.266 0.14334 -0.0018616
1222.001 0.0004673 61.985 0.14334 -0.0018311
1224.001 0.00047326 61.227 0.14334 -0.0018311
1226 0.0004642 61.852 0.14334 -0.0018616
1228 0.00046158 62.188 0.14334 -0.0018616
1230.001 0.00045562 62.516 0.14334 -0.0018616
1232.001 0.00045109 62.532 0.14334 -0.0018616
1234 0.00047183 61.602 0.14334 -0.0018616
1236 0.00046659 62.086 0.14334 -0.0018616
1238.001 0.00048089 61.141 0.14334 -0.0018616
1240.001 0.00046659 61.844 0.14334 -0.0018616
1242 0.0004642 61.742 0.14337 -0.0018311
1244 0.00047207 61.36 0.14334 -0.0018311
1246.001 0.00046826 61.75 0.14337 -0.0018616
1248.001 0.00046945 61.672 0.14337 -0.0018311
1250 0.00046659 61.883 0.14337 -0.0018616
1252 0.00047207 61.407 0.14334 -0.0018616
1254.001 0.00048328 61.008 0.14337 -0.0018616
1256.001 0.00047016 61.461 0.14334 -0.0018616
1258 0.00047612 61.157 0.14337 -0.0018616
1260 0.00047612 61.016 0.14337 -0.0018616
1262.001 0.00045514 62.242 0.14334 -0.0018616
1264 0.00047445 61.438 0.14337 -0.0018616
1266 0.00047112 61.461 0.14334 -0.0018616
1268 0.00047088 61.625 0.14334 -0.0018616
1270.001 0.00046897 61.586 0.14334 -0.0018616
1272 0.00047112 61.641 0.14334 -0.0018616
1274 0.00046992 61.594 0.14334 -0.0018616
1276.001 0.00047064 61.383 0.14334 -0.0018616
1278.001 0.00048065 60.875 0.14334 -0.0018616
1280 0.00046563 61.797 0.14334 -0.0018921
1282 0.00046611 61.852 0.14334 -0.0018921
1284.001 0.00046468 61.617 0.14331 -0.0018921
1286.001 0.00047708 60.875 0.14334 -0.0018921
1288 0.00048328 60.422 0.14334 -0.0018616
1290 0.00047493 60.992 0.14334 -0.0018921
1292.001 0.00048638 60.266 0.14331 -0.0018921
1294.001 0.00048256 60.766 0.14334 -0.0018921
1296 0.00048566 60.516 0.14331 -0.0018921
1298 0.00048614 60.61 0.14334 -0.0018921
1300.001 0.00048781 60.149 0.14331 -0.0018921
1302.001 0.00049448 60.094 0.14331 -0.0018921
1304 0.00049663 59.61 0.14331 -0.0018921
1306 0.00048828 60.367 0.14334 -0.0018921
1308.001 0.00049496 59.782 0.14331 -0.0018921
1310.001 0.00050879 59.164 0.14331 -0.0018921
1312 0.00048948 60.196 0.14331 -0.0018921
1314 0.00050211 59.586 0.14331 -0.0018921
1316.001 0.00050044 59.352 0.14331 -0.0018921
1318.001 0.00048113 60.516 0.14331 -0.0018921
1320 0.00049711 59.86 0.14334 -0.0018921
1322 0.00050807 59.313 0.14334 -0.0018616
1324.001 0.0005157 58.914 0.14334 -0.0018616
1326.001 0.00051213 58.93 0.14334 -0.0018616
1328 0.00050998 59.071 0.14334 -0.0018921
1330 0.00050402 59.258 0.14334 -0.0018921
1332.001 0.00050164 59.68 0.14334 -0.0018921
1334.001 0.00051594 58.727 0.14334 -0.0018921
1336 0.00050259 59.453 0.14337 -0.0018616
1338 0.00051713 58.742 0.14337 -0.0018616
1340.001 0.00052524 58.125 0.14337 -0.0018616
1342 0.00053192 58.063 0.14337 -0.0018616
1344 0.00052834 58.102 0.14337 -0.0018616
1346 0.00052953 58.016 0.14337 -0.0018616
1348.001 0.00051761 58.617 0.14337 -0.0018616
1350 0.0005219 58.563 0.14337 -0.0018616
1352 0.00053263 57.664 0.14337 -0.0018616
1354.001 0.00053096 58.039 0.14337 -0.0018616
1356.001 0.00051856 58.672 0.14337 -0.0018616
1358 0.00052929 57.977 0.14337 -0.0018616
1360 0.00051833 58.672 0.14337 -0.0018616
1362.001 0.00052977 57.969 0.14337 -0.0018616
1364.001 0.00053382 57.914 0.14337 -0.0018616
1366 0.00053406 57.867 0.14337 -0.0018616
1368 0.00052834 58.047 0.14337 -0.0018616
1370.001 0.00054264 56.938 0.14337 -0.0018616
1372.001 0.0005436 57.313 0.14337 -0.0018616
1374 0.00054813 56.485 0.14337 -0.0018616
1376 0.00053931 57.274 0.14337 -0.0018921
1378.001 0.00055051 56.563 0.14337 -0.0018616
1380.001 0.00053668 57.407 0.14337 -0.0018616
1382 0.00054789 56.836 0.14337 -0.0018921
1384 0.00054264 57.274 0.14337 -0.0018921
1386.001 0.00053597 57.524 0.14337 -0.0018921
1388.001 0.00055433 56.61 0.14337 -0.0018921
1390 0.00055862 56.617 0.14337 -0.0018921
1392 0.00056601 55.93 0.14337 -0.0018921
1394.001 0.00056744 55.735 0.14337 -0.0019226
1396.001 0.00056148 56.117 0.14337 -0.0019226
1398 0.00053859 57.196 0.14334 -0.0019226
1400 0.0005591 56.086 0.14337 -0.0019226
1402.001 0.0005591 56.11 0.14337 -0.0019226
1404.001 0.00055528 56.344 0.14337 -0.0019226
1406 0.00055814 55.766 0.14334 -0.0019226
1408 0.00054145 56.836 0.14334 -0.0019226
1410.001 0.00055266 56.289 0.14334 -0.0019226
1412.001 0.00056029 55.75 0.14334 -0.0019531
1414 0.00055504 56.235 0.14334 -0.0019531
1416 0.00053883 57.375 0.14334 -0.0019531
1418.001 0.000556 56.344 0.14334 -0.0019531
1420.001 0.0005467 57.016 0.14334 -0.0019531
1422 0.00056982 55.782 0.14337 -0.0019531
1424 0.00055147 57.196 0.14337 -0.0019531
1426.001 0.00055433 56.938 0.14337 -0.0019531
1428 0.00055075 56.86 0.14337 -0.0019531
1430 0.00053025 58.149 0.14334 -0.0019531
1432.001 0.00056625 56.258 0.14337 -0.0019531
1434.001 0.00054908 57.141 0.14337 -0.0019531
1436 0.00053978 57.508 0.14337 -0.0019531
1438 0.00055099 57.016 0.14337 -0.0019531
1440.001 0.00056124 56.477 0.1434 -0.0019531
1442.001 0.00055814 56.813 0.1434 -0.0019531
1444 0.00053525 58.071 0.1434 -0.0019531
1446 0.00054097 57.992 0.1434 -0.0019531
1448.001 0.00054527 57.063 0.14337 -0.0019531
1450.001 0.00055552 57.094 0.1434 -0.0019531
1452 0.00056482 56.68 0.1434 -0.0019531
1454 0.00054717 57.407 0.14343 -0.0019226
1456.001 0.0005498 57.852 0.14343 -0.0019226
1458.001 0.00055886 57.485 0.14343 -0.0019226
1460 0.00055385 57.344 0.14343 -0.0019226
1462 0.00056434 56.649 0.14343 -0.0019226
1464.001 0.00054312 57.844 0.14343 -0.0019531
1466.001 0.0005498 57.485 0.14343 -0.0019531
1468 0.00055147 57.43 0.14346 -0.0019226
1470 0.00056649 57.086 0.14343 -0.0019531
1472.001 0.00054694 57.914 0.14346 -0.0019531
1474.001 0.00052715 59.164 0.14343 -0.0019531
1476 0.00055695 57.25 0.14346 -0.0019226
1478 0.00056196 56.891 0.1435 -0.0019226
1480.001 0.00055647 57.321 0.14346 -0.0019226
1482.001 0.00055194 57.625 0.14346 -0.0019531
1484 0.000561 56.649 0.14346 -0.0019531
1486 0.00055528 57.36 0.14346 -0.0019531
1488.001 0.00053645 58.086 0.14343 -0.0019837
1490.001 0.00056029 57.039 0.14343 -0.0019531
1492 0.00054789 57.321 0.14343 -0.0019531
1494 0.0005579 57.133 0.14346 -0.0019531
1496.001 0.00055361 57.18 0.14343 -0.0019531
1498.001 0.00055743 56.985 0.14343 -0.0019531
1500 0.00055576 57.055 0.14343 -0.0019531
1502 0.00056863 56.594 0.14343 -0.0019226
1504.001 0.00055409 57.414 0.14343 -0.0019531
1506 0.00055886 56.68 0.1434 -0.0019531
1508 0.00054861 57.125 0.14346 -0.0019531
1510.001 0.00055027 57.664 0.14346 -0.0019531
1512.001 0.00054455 57.836 0.14346 -0.0019226
1514 0.00054145 57.883 0.14343 -0.0019531
1516 0.00054097 57.805 0.14343 -0.0019531
1518.001 0.00053931 58.282 0.14343 -0.0019531
1520.001 0.00054193 58.133 0.14343 -0.0019531
1522 0.00055218 57.532 0.14343 -0.0019531
1524 0.00055814 56.961 0.1434 -0.0019531
1526.001 0.00053287 58.43 0.14343 -0.0019531
1528.001 0.00055576 57.321 0.14343 -0.0019531
1530 0.00053382 58.36 0.14343 -0.0019531
1532 0.00052739 58.782 0.1434 -0.0019837
1534.001 0.00053072 57.922 0.1434 -0.0019837
1536.001 0.00052476 58.555 0.1434 -0.0019531
1538 0.00054861 57.375 0.14343 -0.0019531
1540 0.00052643 58.336 0.1434 -0.0019531
1542.001 0.00053263 58.352 0.1434 -0.0019531
1544.001 0.00054145 57.821 0.14343 -0.0019531
1546 0.00053621 58.063 0.14343 -0.0019531
1548 0.00053573 58.555 0.14343 -0.0019531
1550.001 0.0005188 59.469 0.1434 -0.0019531
1552.001 0.00052762 59.071 0.1434 -0.0019837
1554 0.00053311 58.383 0.14343 -0.0019531
1556 0.00052905 58.719 0.14343 -0.0019531
1558.001 0.00052309 59.086 0.14343 -0.0019531
1560.001 0.00052309 59.274 0.14343 -0.0019837
1562 0.00050378 60.164 0.14343 -0.0019531
1564 0.00051809 59.321 0.14343 -0.0019531
1566.001 0.00052405 59.11 0.14343 -0.0019531
1568.001 0.00051094 59.821 0.14343 -0.0019531
1570 0.00050831 60.211 0.14343 -0.0019531
1572 0.00051499 59.719 0.14343 -0.0019531
1574.001 0.0005169 59.742 0.1434 -0.0019531
1576.001 0.00049734 61.039 0.1434 -0.0019837
1578 0.00051213 59.836 0.1434 -0.0019531
1580 0.00051094 59.883 0.14343 -0.0019531
1582.001 0.00052095 59.336 0.14343 -0.0019531
1584 0.00051737 59.485 0.14343 -0.0019531
1586 0.0005281 59.055 0.1435 -0.0019226
1588 0.0005188 59.836 0.1435 -0.0019531
1590.001 0.00052262 59.571 0.1435 -0.0019226
1592 0.00052429 59.774 0.1435 -0.0019226
1594 0.00052047 59.711 0.14346 -0.0019226
1596.001 0.00052882 59.055 0.14346 -0.0019226
1598.001 0.00052262 59.477 0.14346 -0.0019226
1600 0.00051546 59.852 0.1435 -0.0019226
1602 0.00050497 60.391 0.1435 -0.0019226
1604.001 0.00049472 61.203 0.14346 -0.0019226
1606.001 0.00051594 59.938 0.1435 -0.0019226
1608 0.0005188 60.196 0.14353 -0.0019226
1610 0.00050593 60.649 0.1435 -0.0018921
1612.001 0.00051213 60.617 0.1435 -0.0019226
1614.001 0.00050593 60.805 0.1435 -0.0019226
1616 0.0004952 61.438 0.1435 -0.0018921
1618 0.00050164 60.797 0.1435 -0.0019226
1620.001 0.00050116 61.11 0.14346 -0.0019226
1622.001 0.00049973 61.055 0.1435 -0.0019226
1624 0.00050497 60.688 0.1435 -0.0018921
1626 0.00049448 61.219 0.1435 -0.0018921
1628.001 0.00050497 60.797 0.1435 -0.0018921
1630.001 0.00051666 60.196 0.14353 -0.0018921
1632 0.0005126 60.453 0.1435 -0.0018921
1634 0.00050164 60.688 0.1435 -0.0018921
1636.001 0.00050879 60.547 0.1435 -0.0018921
1638.001 0.00050831 60.258 0.1435 -0.0018921
1640 0.00049973 60.766 0.1435 -0.0018921
1642 0.00051833 59.883 0.1435 -0.0018921
1644.001 0.00051499 60.391 0.14353 -0.0018616
1646.001 0.00051976 60.18 0.14353 -0.0018616
1648 0.00050974 60.36 0.14353 -0.0018921
1650 0.0005076 60.367 0.14353 -0.0018921
1652.001 0.00050998 60.657 0.14353 -0.0018921
1654.001 0.00050807 60.688 0.14353 -0.0018616
1656 0.00050259 60.797 0.14353 -0.0018921
1658 0.00051094 60.477 0.14353 -0.0018921
1660.001 0.00050021 60.735 0.1435 -0.0018921
1662 0.00049925 60.664 0.1435 -0.0018921
1664 0.00050092 60.75 0.1435 -0.0018921
1666 0.00050664 60.102 0.1435 -0.0018921
1668.001 0.0005076 60.196 0.1435 -0.0018921
1670 0.00050593 60.321 0.1435 -0.0018921
1672 0.00050688 60.289 0.1435 -0.0018921
1674.001 0.00050068 60.453 0.1435 -0.0018921
1676.001 0.00051499 60.008 0.1435 -0.0018921
1678 0.00051809 59.742 0.1435 -0.0018616
1680 0.00050235 60.25 0.1435 -0.0018921
1682.001 0.0005045 60.555 0.1435 -0.0018921
1684.001 0.00051546 60.008 0.1435 -0.0018616
1686 0.00050378 60.586 0.1435 -0.0018921
1688 0.00051213 60 0.1435 -0.0018921
1690.001 0.0005188 59.852 0.1435 -0.0018616
1692.001 0.0005107 60.063 0.1435 -0.0018616
1694 0.00051332 59.828 0.1435 -0.0018616
1696 0.0005045 60.25 0.1435 -0.0018616
1698.001 0.00051403 59.969 0.1435 -0.0018616
1700.001 0.00051356 59.977 0.1435 -0.0018616
1702 0.00051332 59.766 0.1435 -0.0018616
1704 0.00049425 60.969 0.1435 -0.0018616
1706.001 0.00049806 60.758 0.1435 -0.0018616
1708.001 0.00050283 60.555 0.1435 -0.0018616
1710 0.00049925 60.727 0.1435 -0.0018616
1712 0.00049496 61.024 0.14353 -0.0018616
1714.001 0.0005095 60.321 0.14353 -0.0018616
1716.001 0.0004983 60.836 0.14353 -0.0018616
1718 0.00050664 60.352 0.14353 -0.0018616
1720 0.00050426 60.578 0.14353 -0.0018616
1722.001 0.00048089 61.516 0.1435 -0.0018616
1724.001 0.0004952 60.821 0.1435 -0.0018616
1726 0.00050164 60.43 0.1435 -0.0018616
1728 0.00049281 61.157 0.1435 -0.0018616
1730.001 0.00050855 60.203 0.1435 -0.0018616
1732.001 0.00050235 60.532 0.1435 -0.0018616
1734 0.00050164 60.602 0.1435 -0.0018616
1736 0.00050164 60.688 0.1435 -0.0018616
1738.001 0.00049758 60.852 0.1435 -0.0018616
1740 0.00049377 61.039 0.1435 -0.0018616
1742 0.00049997 60.586 0.14353 -0.0018005
1744 0.0005014 60.867 0.14353 -0.0018005
1746.001 0.00049496 61.024 0.14353 -0.0018311
1748 0.00048924 61.352 0.14353 -0.0018311
1750 0.00048495 61.657 0.14353 -0.0018311
1752.001 0.00051213 60.188 0.14353 -0.0018311
1754.001 0.00051046 60.258 0.14353 -0.0018311
1756 0.00050545 60.516 0.14353 -0.0018005
1758 0.00050497 60.75 0.14353 -0.0018311
1760.001 0.00050211 60.797 0.14353 -0.0018005
1762.001 0.00050855 60.625 0.14353 -0.0018005
1764 0.00050974 60.321 0.14356 -0.0018005
1766 0.00049925 60.742 0.14353 -0.0018311
1768.001 0.0005107 59.977 0.14353 -0.0018005
1770.001 0.0005169 59.774 0.14353 -0.0018005
1772 0.00051046 60.117 0.14353 -0.0018005
1774 0.00050712 60.383 0.14353 -0.0018311
1776.001 0.0005107 59.844 0.14353 -0.0018005
1778.001 0.00050378 60.336 0.14353 -0.0018311
1780 0.00051666 59.477 0.14353 -0.0018005
1782 0.00049782 60.61 0.14353 -0.0018311
1784.001 0.00051308 59.836 0.14356 -0.0018005
1786.001 0.00051499 59.805 0.14353 -0.0018005
1788 0.00052142 59.461 0.14356 -0.0018005
1790 0.0005281 59.078 0.14353 -0.0018005
1792.001 0.00052596 59.227 0.14356 -0.0018005
1794.001 0.0005188 59.282 0.14353 -0.0018005
1796 0.00051761 59.407 0.14356 -0.0018005
1798 0.00052977 58.821 0.14353 -0.0018005
1800.001 0.00053048 58.844 0.14356 -0.0018005
1802.001 0.0005188 59.282 0.14353 -0.00177
1804 0.00052262 59.172 0.14356 -0.0018005
1806 0.00051094 59.86 0.14353 -0.0018005
1808.001 0.0005138 59.469 0.14356 -0.0018005
1810.001 0.00051928 59.157 0.14353 -0.0018005
1812 0.0005188 59.367 0.14353 -0.0018005
1814 0.00050784 59.86 0.14353 -0.0018311
1816.001 0.00051332 59.282 0.14353 -0.0018311
1818 0.0005281 58.594 0.14353 -0.0018311
1820 0.00051666 59.36 0.14353 -0.0018311
1822 0.00052095 58.907 0.1435 -0.0018311
1824.001 0.00051403 59.633 0.14353 -0.0018005
1826 0.00052762 58.586 0.14353 -0.0018311
1828 0.00052762 58.469 0.14353 -0.0018311
1830.001 0.00053645 58.258 0.14353 -0.0018311
1832.001 0.00052381 58.93 0.14353 -0.0018311
1834 0.00053811 58.016 0.14353 -0.0018311
1836 0.00053096 58.227 0.1435 -0.0018311
1838.001 0.00054169 58.149 0.1435 -0.0018311
1840.001 0.00052667 58.766 0.1435 -0.0018311
1842 0.00051952 58.821 0.1435 -0.0018311
1844 0.00051976 58.992 0.1435 -0.0018616
1846.001 0.00052047 59.141 0.1435 -0.0018311
1848.001 0.00052023 59.094 0.1435 -0.0018311
1850 0.00051332 59.141 0.14346 -0.0018616
1852 0.00053048 58.375 0.14343 -0.0018616
1854.001 0.00051403 59.328 0.14343 -0.0018616
1856.001 0.00051642 58.86 0.14343 -0.0018616
1858 0.00052882 58.172 0.14343 -0.0018616
1860 0.00053072 58.102 0.14343 -0.0018616
1862.001 0.00052381 58.617 0.14343 -0.0018616
1864.001 0.0005188 58.532 0.14343 -0.0018616
1866 0.00052262 58.641 0.14343 -0.0018616
1868 0.0005219 58.563 0.14343 -0.0018616
1870.001 0.00052762 58.227 0.14343 -0.0018616
1872.001 0.00052858 58.203 0.14343 -0.0018616
1874 0.00053502 58 0.14343 -0.0018616
1876 0.00053168 57.844 0.14343 -0.0018616
1878.001 0.00053645 57.461 0.14346 -0.0018616
1880.001 0.00053883 57.399 0.14343 -0.0018616
1882 0.00054097 57.383 0.1435 -0.0018616
1884 0.00054694 57.321 0.14346 -0.0018616
1886.001 0.00054813 57.032 0.14346 -0.0018311
1888.001 0.00054765 57.18 0.14346 -0.0018311
1890 0.00054813 56.961 0.1435 -0.0018311
1892 0.00055147 56.867 0.1435 -0.0018311
1894.001 0.00054813 57.211 0.14353 -0.0018005
1896.001 0.00054169 57.399 0.1435 -0.0018005
1898 0.00054646 57.422 0.1435 -0.0018005
1900 0.00054312 57.547 0.14353 -0.0018311
1902.001 0.00055814 56.883 0.14353 -0.0018005
1904 0.00055671 56.867 0.14353 -0.0018005
1906 0.00055814 57.117 0.14353 -0.0018005
1908.001 0.00055242 57.164 0.14353 -0.0018005
1910.001 0.00055337 56.922 0.14353 -0.0018005
1912 0.00055194 57.321 0.14356 -0.0018005
1914 0.00055695 57.172 0.14356 -0.00177
1916.001 0.00056005 56.805 0.14356 -0.0018005
1918.001 0.00055647 56.758 0.14356 -0.0018005
1920 0.00056458 56.508 0.14356 -0.0018005
1922 0.00057125 56.063 0.14356 -0.0018005
1924.001 0.00056386 56.36 0.14356 -0.0018005
1926.001 0.00057054 55.953 0.14356 -0.00177
1928 0.00057078 56.008 0.14356 -0.0018005
1930 0.00057102 56.086 0.14356 -0.0018005
1932.001 0.00055981 56.438 0.14356 -0.0018005
1934.001 0.00057626 55.555 0.14356 -0.0018005
1936 0.00058008 55.344 0.14353 -0.0018005
1938 0.00056601 55.969 0.14353 -0.0018005
1940.001 0.00056911 55.696 0.14353 -0.0018311
1942.001 0.00057579 55.258 0.14353 -0.0018311
1944 0.00057698 55.25 0.14353 -0.0018311
1946 0.00057412 55.336 0.14353 -0.0018005
1948.001 0.00058127 54.992 0.14353 -0.0018005
1950.001 0.00058294 54.922 0.1435 -0.0018311
1952 0.00058341 55.172 0.14353 -0.0018005
1954 0.00057626 55.125 0.14353 -0.0018005
1956.001 0.00056744 55.563 0.14353 -0.0018005
1958.001 0.00055957 56.055 0.1435 -0.0018311
1960 0.00057173 55.242 0.1435 -0.0018311
1962 0.0005641 55.18 0.1435 -0.0018311
1964.001 0.00058032 54.688 0.14346 -0.0018616
1966.001 0.00057865 54.328 0.14346 -0.0018616
1968 0.00058532 54.016 0.14346 -0.0018616
1970 0.00056744 55.141 0.14346 -0.0018616
1972.001 0.00059581 54.117 0.14353 -0.0018005
1974.001 0.00058198 54.461 0.14353 -0.0018005
1976 0.00058914 54.313 0.14353 -0.0018005
1978 0.00058389 54.375 0.14353 -0.0018005
1980.001 0.00059581 54.11 0.14353 -0.0018005
1982 0.00059462 54.133 0.14356 -0.0018005
1984 0.00061083 53.344 0.14356 -0.00177
1986.001 0.00059843 53.914 0.14356 -0.0018005
1988.001 0.00061035 53.524 0.14356 -0.00177
1990 0.00060583 53.602 0.14356 -0.00177
1992 0.00061489 52.907 0.14356 -0.00177
1994.001 0.00061131 52.672 0.14356 -0.00177
1996.001 0.00061989 52.438 0.14356 -0.0018005
1998 0.00063587 51.969 0.14356 -0.00177
2000 0.00061727 52.719 0.14356 -0.00177
2002.001 0.00062228 52.5 0.14359 -0.00177
2004.001 0.00064111 51.539 0.14359 -0.00177
2006 0.00064397 51.532 0.14359 -0.00177
2008 0.00062061 52.344 0.14356 -0.00177
2010.001 0.00064063 51.586 0.14356 -0.00177
2012.001 0.00064636 50.883 0.14356 -0.00177
2014 0.00063825 51.172 0.14356 -0.00177
2016 0.00064159 51.117 0.14356 -0.00177
2018.001 0.00063515 51.125 0.14356 -0.00177
2020.001 0.00063205 51.453 0.14356 -0.00177
2022 0.00062871 51.672 0.14356 -0.00177
2024 0.00064779 50.836 0.14356 -0.00177
2026.001 0.00065065 50.711 0.14356 -0.00177
2028.001 0.0006423 50.93 0.14356 -0.00177
2030 0.00064445 50.766 0.14356 -0.00177
2032 0.00066066 50.102 0.14353 -0.0018005
2034.001 0.00066185 49.617 0.14353 -0.0018005
2036.001 0.00066305 49.922 0.14353 -0.00177
2038 0.00065017 50.446 0.14353 -0.0018005
2040 0.00065732 49.907 0.14353 -0.0018005
2042.001 0.00064826 50.157 0.1435 -0.0018311
2044.001 0.00065232 50.016 0.1435 -0.0018005
2046 0.00066543 49.36 0.1435 -0.0018005
2048 0.00066471 49.555 0.1435 -0.0018005
2050.001 0.00067568 48.891 0.1435 -0.0018005
2052.001 0.00066662 48.867 0.1435 -0.0018005
2054 0.00067854 48.586 0.1435 -0.0018311
2056 0.00067902 48.508 0.1435 -0.0018005
2058.001 0.00066877 49.235 0.1435 -0.0018005
2060 0.00068093 48.532 0.14353 -0.0018005
2062 0.00069547 47.821 0.14353 -0.0018005
2064 0.00068546 48.36 0.14353 -0.0018005
2066.001 0.0006826 48.625 0.14353 -0.0018005
2068 0.00067878 48.633 0.14356 -0.0018005
2070 0.00068593 48.43 0.14356 -0.0018005
2072.001 0.00069023 48.43 0.14356 -0.0018005
2074.001 0.00068975 48.407 0.14356 -0.00177
2076 0.00070024 47.907 0.14359 -0.00177
2078 0.00069762 47.992 0.14359 -0.0018005
2080.001 0.00070262 47.977 0.14359 -0.00177
2082.001 0.00068593 48.5 0.14356 -0.0018005
2084 0.00070858 47.367 0.14359 -0.00177
2086 0.00070858 47.321 0.14359 -0.0018005
2088.001 0.00070358 47.907 0.14356 -0.00177
2090.001 0.00071454 46.813 0.14356 -0.0018005
2092 0.00070692 47.188 0.14356 -0.00177
2094 0.0007155 46.828 0.14356 -0.0018005
2096.001 0.00071431 46.774 0.14356 -0.00177
2098.001 0.00070692 47.446 0.14356 -0.0018005
2100 0.00070811 47.469 0.14356 -0.0018005
2102 0.00071764 47.008 0.14356 -0.00177
2104.001 0.00070787 46.883 0.14356 -0.00177
2106.001 0.0007062 47.008 0.14356 -0.0018005
2108 0.00070906 46.75 0.14353 -0.0018005
2110 0.00071836 46.586 0.14353 -0.0018311
2112.001 0.00071574 46.696 0.14353 -0.0018005
2114.001 0.00073076 45.821 0.14353 -0.0018005
2116 0.00073433 45.516 0.1435 -0.0018005
2118 0.0007217 46.43 0.14353 -0.0018005
2120.001 0.00073886 45.383 0.14353 -0.0018005
2122.001 0.000736 45.688 0.14353 -0.0018005
2124 0.00072432 46.071 0.1435 -0.0018005
2126 0.00073338 46.071 0.14353 -0.0018005
2128.001 0.00071812 46.11 0.14353 -0.0018005
2130.001 0.00075031 45.071 0.14356 -0.0018005
2132 0.00072146 46.539 0.14353 -0.0018005
2134 0.00073743 45.594 0.14356 -0.0018005
2136.001 0.00073791 45.75 0.14356 -0.00177
2138 0.00074387 45.172 0.14359 -0.00177
2140 0.00075651 45.086 0.14359 -0.00177
2142 0.00073815 45.711 0.14359 -0.0018005
2144.001 0.00074911 45.578 0.14359 -0.00177
2146 0.00074482 45.719 0.14359 -0.0018005
2148 0.00073934 45.922 0.14362 -0.00177
2150.001 0.00074411 45.563 0.14359 -0.00177
2152.001 0.00074911 45.344 0.14359 -0.00177
2154 0.00075078 45.196 0.14359 -0.0018005
2156 0.0007546 45 0.14359 -0.00177
2158.001 0.00074888 45.141 0.14359 -0.00177
2160.001 0.00075627 44.961 0.14359 -0.0018005
2162 0.00076366 44.735 0.14356 -0.0018005
2164 0.00075174 45.008 0.14356 -0.0018005
2166.001 0.00076747 44.586 0.14359 -0.00177
2168.001 0.00076366 44.758 0.14359 -0.00177
2170 0.00075865 44.313 0.14356 -0.0018005
2172 0.00076962 43.946 0.14356 -0.0018005
2174.001 0.00076724 44.219 0.14356 -0.0018005
2176.001 0.00076914 43.524 0.14353 -0.0018005
2178 0.00077963 43.649 0.14356 -0.0018005
2180 0.00077749 43.602 0.14353 -0.0018005
2182.001 0.00078035 43.727 0.14353 -0.0018005
2184.001 0.00078631 43.157 0.14353 -0.0018005
2186 0.00077868 43.414 0.14356 -0.0018005
2188 0.00078679 43.196 0.14353 -0.0018005
2190.001 0.00078893 43.133 0.14356 -0.0018005
2192.001 0.00079942 42.774 0.14356 -0.0018005
2194 0.0007844 43.125 0.14356 -0.0018005
