,file_path,file_template,sample,experiment,wavelength,flags,beta
627,ferh/fm_zeynab/0530_L/202_5.dat,femtik_standard,ferh,fm_zeynab,530,L,202.5
628,ferh/fm_zeynab/0530_L/337_5.dat,femtik_standard,ferh,fm_zeynab,530,L,337.5
629,ferh/fm_zeynab/0530_L/180_0.dat,femtik_standard,ferh,fm_zeynab,530,L,180.0
630,ferh/fm_zeynab/0530_L/270_0.dat,femtik_standard,ferh,fm_zeynab,530,L,270.0
631,ferh/fm_zeynab/0530_L/000_0.dat,femtik_standard,ferh,fm_zeynab,530,L,0.0
632,ferh/fm_zeynab/1600_HR/022_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,22.5
633,ferh/fm_zeynab/1600_HR/225_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,225.0
634,ferh/fm_zeynab/1600_HR/315_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,315.0
635,ferh/fm_zeynab/1600_HR/247_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,247.5
636,ferh/fm_zeynab/1600_HR/090_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,90.0
637,ferh/fm_zeynab/1600_HR/045_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,45.0
638,ferh/fm_zeynab/1600_HR/067_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,67.5
639,ferh/fm_zeynab/1600_HR/135_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,135.0
640,ferh/fm_zeynab/1600_HR/157_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,157.5
641,ferh/fm_zeynab/1600_HR/112_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,112.5
642,ferh/fm_zeynab/1600_HR/292_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,292.5
643,ferh/fm_zeynab/1600_HR/202_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,202.5
644,ferh/fm_zeynab/1600_HR/337_5.dat,femtik_standard,ferh,fm_zeynab,1600,HR,337.5
645,ferh/fm_zeynab/1600_HR/180_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,180.0
646,ferh/fm_zeynab/1600_HR/270_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,270.0
647,ferh/fm_zeynab/1600_HR/000_0.dat,femtik_standard,ferh,fm_zeynab,1600,HR,0.0
648,ferh/fm_zeynab/1600_LR/022_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,22.5
649,ferh/fm_zeynab/1600_LR/225_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,225.0
650,ferh/fm_zeynab/1600_LR/315_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,315.0
651,ferh/fm_zeynab/1600_LR/247_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,247.5
652,ferh/fm_zeynab/1600_LR/090_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,90.0
653,ferh/fm_zeynab/1600_LR/045_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,45.0
654,ferh/fm_zeynab/1600_LR/067_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,67.5
655,ferh/fm_zeynab/1600_LR/135_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,135.0
656,ferh/fm_zeynab/1600_LR/157_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,157.5
657,ferh/fm_zeynab/1600_LR/112_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,112.5
658,ferh/fm_zeynab/1600_LR/292_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,292.5
659,ferh/fm_zeynab/1600_LR/202_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,202.5
660,ferh/fm_zeynab/1600_LR/337_5.dat,femtik_standard,ferh,fm_zeynab,1600,LR,337.5
661,ferh/fm_zeynab/1600_LR/180_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,180.0
662,ferh/fm_zeynab/1600_LR/270_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,270.0
663,ferh/fm_zeynab/1600_LR/000_0.dat,femtik_standard,ferh,fm_zeynab,1600,LR,0.0
664,ferh/fm_zeynab/0920_L/022_5.dat,femtik_standard,ferh,fm_zeynab,920,L,22.5
665,ferh/fm_zeynab/0920_L/225_0.dat,femtik_standard,ferh,fm_zeynab,920,L,225.0
666,ferh/fm_zeynab/0920_L/315_0.dat,femtik_standard,ferh,fm_zeynab,920,L,315.0
667,ferh/fm_zeynab/0920_L/247_5.dat,femtik_standard,ferh,fm_zeynab,920,L,247.5
668,ferh/fm_zeynab/0920_L/090_0.dat,femtik_standard,ferh,fm_zeynab,920,L,90.0
669,ferh/fm_zeynab/0920_L/045_0.dat,femtik_standard,ferh,fm_zeynab,920,L,45.0
670,ferh/fm_zeynab/0920_L/067_5.dat,femtik_standard,ferh,fm_zeynab,920,L,67.5
671,ferh/fm_zeynab/0920_L/135_0.dat,femtik_standard,ferh,fm_zeynab,920,L,135.0
672,ferh/fm_zeynab/0920_L/157_5.dat,femtik_standard,ferh,fm_zeynab,920,L,157.5
673,ferh/fm_zeynab/0920_L/112_5.dat,femtik_standard,ferh,fm_zeynab,920,L,112.5
674,ferh/fm_zeynab/0920_L/292_5.dat,femtik_standard,ferh,fm_zeynab,920,L,292.5
675,ferh/fm_zeynab/0920_L/202_5.dat,femtik_standard,ferh,fm_zeynab,920,L,202.5
676,ferh/fm_zeynab/0920_L/337_5.dat,femtik_standard,ferh,fm_zeynab,920,L,337.5
677,ferh/fm_zeynab/0920_L/180_0.dat,femtik_standard,ferh,fm_zeynab,920,L,180.0
678,ferh/fm_zeynab/0920_L/270_0.dat,femtik_standard,ferh,fm_zeynab,920,L,270.0
679,ferh/fm_zeynab/0920_L/000_0.dat,femtik_standard,ferh,fm_zeynab,920,L,0.0
680,ferh/fm_zeynab/1200_L/022_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,22.5
681,ferh/fm_zeynab/1200_L/225_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,225.0
682,ferh/fm_zeynab/1200_L/315_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,315.0
683,ferh/fm_zeynab/1200_L/247_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,247.5
684,ferh/fm_zeynab/1200_L/090_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,90.0
685,ferh/fm_zeynab/1200_L/045_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,45.0
686,ferh/fm_zeynab/1200_L/067_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,67.5
687,ferh/fm_zeynab/1200_L/135_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,135.0
688,ferh/fm_zeynab/1200_L/157_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,157.5
689,ferh/fm_zeynab/1200_L/112_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,112.5
690,ferh/fm_zeynab/1200_L/292_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,292.5
691,ferh/fm_zeynab/1200_L/202_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,202.5
692,ferh/fm_zeynab/1200_L/337_5.dat,femtik_standard,ferh,fm_zeynab,1200,L,337.5
693,ferh/fm_zeynab/1200_L/180_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,180.0
694,ferh/fm_zeynab/1200_L/270_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,270.0
695,ferh/fm_zeynab/1200_L/000_0.dat,femtik_standard,ferh,fm_zeynab,1200,L,0.0
696,ferh/fm_mirrors/1500/150_0.dat,femtik_standard,ferh,fm_mirrors,1500,,150.0
697,ferh/fm_mirrors/1500/070_0.dat,femtik_standard,ferh,fm_mirrors,1500,,70.0
698,ferh/fm_mirrors/1500/010_0.dat,femtik_standard,ferh,fm_mirrors,1500,,10.0
699,ferh/fm_mirrors/1500/050_0.dat,femtik_standard,ferh,fm_mirrors,1500,,50.0
700,ferh/fm_mirrors/1500/090_0.dat,femtik_standard,ferh,fm_mirrors,1500,,90.0
701,ferh/fm_mirrors/1500/140_0.dat,femtik_standard,ferh,fm_mirrors,1500,,140.0
702,ferh/fm_mirrors/1500/080_0.dat,femtik_standard,ferh,fm_mirrors,1500,,80.0
703,ferh/fm_mirrors/1500/170_0.dat,femtik_standard,ferh,fm_mirrors,1500,,170.0
704,ferh/fm_mirrors/1500/060_0.dat,femtik_standard,ferh,fm_mirrors,1500,,60.0
705,ferh/fm_mirrors/1500/160_0.dat,femtik_standard,ferh,fm_mirrors,1500,,160.0
706,ferh/fm_mirrors/1500/120_0.dat,femtik_standard,ferh,fm_mirrors,1500,,120.0
707,ferh/fm_mirrors/1500/100_0.dat,femtik_standard,ferh,fm_mirrors,1500,,100.0
708,ferh/fm_mirrors/1500/020_0.dat,femtik_standard,ferh,fm_mirrors,1500,,20.0
709,ferh/fm_mirrors/1500/030_0.dat,femtik_standard,ferh,fm_mirrors,1500,,30.0
710,ferh/fm_mirrors/1500/040_0.dat,femtik_standard,ferh,fm_mirrors,1500,,40.0
711,ferh/fm_mirrors/1500/180_0.dat,femtik_standard,ferh,fm_mirrors,1500,,180.0
712,ferh/fm_mirrors/1500/130_0.dat,femtik_standard,ferh,fm_mirrors,1500,,130.0
713,ferh/fm_mirrors/1500/000_0.dat,femtik_standard,ferh,fm_mirrors,1500,,0.0
714,ferh/fm_mirrors/1500/110_0.dat,femtik_standard,ferh,fm_mirrors,1500,,110.0
715,ferh/fm_mirrors/1152/150_0.dat,femtik_standard,ferh,fm_mirrors,1152,,150.0
716,ferh/fm_mirrors/1152/070_0.dat,femtik_standard,ferh,fm_mirrors,1152,,70.0
717,ferh/fm_mirrors/1152/010_0.dat,femtik_standard,ferh,fm_mirrors,1152,,10.0
718,ferh/fm_mirrors/1152/050_0.dat,femtik_standard,ferh,fm_mirrors,1152,,50.0
719,ferh/fm_mirrors/1152/090_0.dat,femtik_standard,ferh,fm_mirrors,1152,,90.0
720,ferh/fm_mirrors/1152/140_0.dat,femtik_standard,ferh,fm_mirrors,1152,,140.0
721,ferh/fm_mirrors/1152/080_0.dat,femtik_standard,ferh,fm_mirrors,1152,,80.0
722,ferh/fm_mirrors/1152/170_0.dat,femtik_standard,ferh,fm_mirrors,1152,,170.0
723,ferh/fm_mirrors/1152/060_0.dat,femtik_standard,ferh,fm_mirrors,1152,,60.0
724,ferh/fm_mirrors/1152/160_0.dat,femtik_standard,ferh,fm_mirrors,1152,,160.0
725,ferh/fm_mirrors/1152/120_0.dat,femtik_standard,ferh,fm_mirrors,1152,,120.0
726,ferh/fm_mirrors/1152/100_0.dat,femtik_standard,ferh,fm_mirrors,1152,,100.0
727,ferh/fm_mirrors/1152/020_0.dat,femtik_standard,ferh,fm_mirrors,1152,,20.0
728,ferh/fm_mirrors/1152/030_0.dat,femtik_standard,ferh,fm_mirrors,1152,,30.0
729,ferh/fm_mirrors/1152/040_0.dat,femtik_standard,ferh,fm_mirrors,1152,,40.0
730,ferh/fm_mirrors/1152/180_0.dat,femtik_standard,ferh,fm_mirrors,1152,,180.0
731,ferh/fm_mirrors/1152/130_0.dat,femtik_standard,ferh,fm_mirrors,1152,,130.0
732,ferh/fm_mirrors/1152/000_0.dat,femtik_standard,ferh,fm_mirrors,1152,,0.0
733,ferh/fm_mirrors/1152/110_0.dat,femtik_standard,ferh,fm_mirrors,1152,,110.0
734,ferh/fm_mirrors/0770/150_0.dat,femtik_standard,ferh,fm_mirrors,770,,150.0
735,ferh/fm_mirrors/0770/070_0.dat,femtik_standard,ferh,fm_mirrors,770,,70.0
736,ferh/fm_mirrors/0770/010_0.dat,femtik_standard,ferh,fm_mirrors,770,,10.0
737,ferh/fm_mirrors/0770/050_0.dat,femtik_standard,ferh,fm_mirrors,770,,50.0
738,ferh/fm_mirrors/0770/090_0.dat,femtik_standard,ferh,fm_mirrors,770,,90.0
739,ferh/fm_mirrors/0770/140_0.dat,femtik_standard,ferh,fm_mirrors,770,,140.0
740,ferh/fm_mirrors/0770/080_0.dat,femtik_standard,ferh,fm_mirrors,770,,80.0
741,ferh/fm_mirrors/0770/170_0.dat,femtik_standard,ferh,fm_mirrors,770,,170.0
742,ferh/fm_mirrors/0770/060_0.dat,femtik_standard,ferh,fm_mirrors,770,,60.0
743,ferh/fm_mirrors/0770/160_0.dat,femtik_standard,ferh,fm_mirrors,770,,160.0
744,ferh/fm_mirrors/0770/120_0.dat,femtik_standard,ferh,fm_mirrors,770,,120.0
745,ferh/fm_mirrors/0770/100_0.dat,femtik_standard,ferh,fm_mirrors,770,,100.0
746,ferh/fm_mirrors/0770/020_0.dat,femtik_standard,ferh,fm_mirrors,770,,20.0
747,ferh/fm_mirrors/0770/030_0.dat,femtik_standard,ferh,fm_mirrors,770,,30.0
748,ferh/fm_mirrors/0770/040_0.dat,femtik_standard,ferh,fm_mirrors,770,,40.0
749,ferh/fm_mirrors/0770/180_0.dat,femtik_standard,ferh,fm_mirrors,770,,180.0
750,ferh/fm_mirrors/0770/130_0.dat,femtik_standard,ferh,fm_mirrors,770,,130.0
751,ferh/fm_mirrors/0770/000_0.dat,femtik_standard,ferh,fm_mirrors,770,,0.0
752,ferh/fm_mirrors/0770/110_0.dat,femtik_standard,ferh,fm_mirrors,770,,110.0
