I1(135deg) X DEG X DEG
8 0.0037508 43.141 0.93164 0.085938
8.1 0.0039406 41.602 0.93183 0.085938
8.2 0.0039644 41.492 0.93164 0.078126
8.3 0.0039606 41.344 0.93158 0.078126
8.4 0.0038118 42.664 0.93146 0.078126
8.5 0.003851 42.039 0.93164 0.085938
8.6 0.0039292 41.086 0.93152 0.078126
8.7 0.004117 40.117 0.93183 0.085938
8.8 0.0042954 39.047 0.93201 0.078126
8.9 0.0043192 38.797 0.93195 0.093751
9 0.0043021 38.977 0.93177 0.085938
9.1 0.0042563 39.344 0.93177 0.085938
9.2 0.0042887 38.961 0.93195 0.078126
9.3 0.0043116 38.797 0.93201 0.078126
9.4 0.0042639 39.149 0.93183 0.078126
9.5 0.0043459 38.68 0.93177 0.085938
9.6 0.0042992 38.696 0.93177 0.085938
9.7 0.0043793 38.164 0.93177 0.085938
9.8 0.004488 37.399 0.93183 0.085938
9.9 0.0046082 36.664 0.93183 0.085938
