I2(45deg) X DEG X DEG
-2.7 -0.0048313 142.27 0.92951 0.015625
-2.6 -0.0047226 142.06 0.92963 0.015625
-2.5 -0.0045529 141.06 0.92945 0.0078126
-2.4 -0.0045414 141.23 0.92932 0.015625
-2.3 -0.0045271 140.52 0.92951 0.015625
-2.2 -0.00451 140.34 0.92951 0.015625
-2.1 -0.0046444 141.42 0.92951 0.0078126
-2 -0.0047455 141.65 0.92969 0.015625
-1.9 -0.0047131 141.75 0.92963 0.015625
-1.8 -0.0049448 143.31 0.92963 0.023438
-1.7 -0.0051566 144.16 0.92969 0.023438
-1.6 -0.0051318 143.86 0.92945 0.023438
-1.5 -0.0051127 143.98 0.92963 0.023438
-1.4 -0.0052042 144.5 0.92945 0.015625
-1.3 -0.0050068 143.27 0.92957 0.023438
-1.2 -0.0050269 143.16 0.92957 0.023438
-1.1 -0.0051174 144.1 0.92957 0.023438
-1 -0.0048857 142.58 0.92969 0.023438
-0.9 -0.0047846 141.51 0.92975 0.03125
-0.8 -0.0046664 141.32 0.92963 0.039063
-0.7 -0.0046187 141.59 0.92975 0.03125
-0.6 -0.0043402 139.79 0.92957 0.039063
-0.5 -0.0044461 139.91 0.92969 0.039063
-0.4 -0.0044546 139.75 0.92963 0.039063
-0.3 -0.0045195 140.38 0.92963 0.039063
-0.2 -0.004468 139.97 0.92969 0.039063
-0.1 -0.0045786 140.68 0.92963 0.023438
5.5511151E-16 -0.0044279 139.77 0.92975 0.039063
0.1 -0.0043574 139.45 0.92963 0.039063
0.2 -0.0043507 138.91 0.93 0.039063
0.3 -0.0042668 139.01 0.92987 0.046875
0.4 -0.0042248 138.63 0.93006 0.046875
0.5 -0.0041247 137.42 0.92993 0.046875
0.6 -0.0041466 138.02 0.92987 0.039063
0.7 -0.0041342 137.91 0.92981 0.046875
0.8 -0.0040942 137.93 0.92975 0.046875
0.9 -0.004036 136.79 0.92987 0.046875
1 -0.0029116 128.09 0.92975 0.046875
1.1 -0.0039044 136.52 0.92975 0.046875
1.2 -0.0038805 135.9 0.93 0.054688
1.3 -0.0038557 135.93 0.92981 0.046875
1.4 -0.0039158 136.42 0.92981 0.054688
1.5 -0.0038719 136.04 0.92981 0.054688
1.6 -0.0037193 135.02 0.92981 0.054688
1.7 -0.0035277 134.23 0.92975 0.054688
1.8 -0.0034714 133.09 0.92975 0.054688
1.9 -0.0031662 130.69 0.92975 0.054688
2 -0.0031529 130.66 0.92969 0.054688
2.1 -0.0031319 130.26 0.92987 0.054688
2.2 -0.0029984 129.16 0.92981 0.054688
2.3 -0.0028801 128.16 0.92975 0.046875
2.4 -0.0028639 127.99 0.92975 0.062501
2.5 -0.002883 127.97 0.92969 0.054688
2.6 -0.0027313 126.22 0.92975 0.062501
2.7 -0.0027027 126.46 0.92975 0.062501
2.8 -0.0027037 126.42 0.92963 0.062501
2.9 -0.0026169 124.89 0.92975 0.062501
3 -0.0024634 123.63 0.92981 0.070313
3.1 -0.0024176 123.47 0.92975 0.070313
3.2 -0.0023871 122.73 0.92987 0.062501
3.3 -0.0023899 122.74 0.92969 0.070313
3.4 -0.0024319 123.24 0.92981 0.070313
3.5 -0.0023413 122.44 0.92981 0.070313
3.6 -0.0023518 122.32 0.92975 0.070313
3.7 -0.0023089 121.93 0.92975 0.070313
3.8 -0.0023213 122.25 0.92969 0.070313
3.9 -0.0023108 121.84 0.92981 0.078126
4 -0.0023327 122.02 0.92987 0.070313
4.1 -0.0024967 123.84 0.92981 0.078126
4.2 -0.0026093 125.07 0.92987 0.085938
4.3 -0.0026741 125.73 0.93 0.085938
4.4 -0.0026608 125.11 0.93 0.078126
4.5 -0.0025902 125.23 0.92975 0.078126
4.6 -0.0025501 124.73 0.92975 0.078126
4.7 -0.002573 124.89 0.92981 0.070313
4.8 -0.0025282 124.27 0.92981 0.078126
4.9 -0.0024986 124.31 0.92975 0.078126
5 -0.002408 123.16 0.92981 0.085938
5.1 -0.0023937 122.56 0.92981 0.093751
5.2 -0.0023556 122.49 0.92981 0.093751
5.3 -0.0022536 121.48 0.92981 0.093751
5.4 -0.0022917 121.96 0.92969 0.085938
5.5 -0.002141 120.01 0.93 0.085938
5.6 -0.0021534 120.52 0.93 0.093751
5.7 -0.0020294 118.73 0.92993 0.085938
5.8 -0.0019961 118.51 0.92975 0.078126
5.9 -0.0018978 117.39 0.92987 0.078126
6 -0.0018873 117.34 0.92987 0.078126
6.1 -0.001874 116.45 0.93006 0.085938
6.2 -0.0019083 117.56 0.93 0.085938
6.3 -0.001915 117.63 0.92987 0.078126
6.4 -0.0018501 116.67 0.92975 0.078126
6.5 -0.0018072 116.18 0.92981 0.078126
6.6 -0.0016337 114.04 0.92975 0.085938
6.7 -0.0015259 112.79 0.92987 0.078126
6.8 -0.001462 112 0.92981 0.070313
6.9 -0.0014095 110.96 0.92969 0.078126
7 -0.0013476 110.67 0.92975 0.070313
7.1 -0.0012102 108.63 0.92969 0.078126
7.2 -0.0011435 107.65 0.92969 0.070313
7.3 -0.0012436 108.77 0.92969 0.070313
7.4 -0.0011282 107.36 0.92963 0.070313
7.5 -0.00098706 105.19 0.92975 0.070313
7.6 -0.00091839 104.1 0.92975 0.070313
7.7 -0.00097084 105.22 0.92945 0.070313
7.8 -0.00084401 103.25 0.92981 0.078126
7.9 -0.00063229 99.836 0.92987 0.078126
8 -0.00072957 101.56 0.92981 0.070313
8.1 -0.00073147 101.51 0.93 0.070313
8.2 -0.00074864 101.67 0.92987 0.070313
8.3 -0.00076199 101.91 0.92993 0.070313
8.4 -0.00072289 101.23 0.93018 0.078126
8.5 -0.00066471 100.48 0.93 0.078126
8.6 -0.0006094 99.493 0.93006 0.085938
8.7 -0.00064373 100.07 0.93 0.085938
8.8 -0.0006609 100.48 0.92981 0.085938
8.9 -0.00059796 99.399 0.92993 0.078126
9 -0.00060749 99.571 0.92981 0.078126
9.1 -0.00070668 101.2 0.92969 0.070313
9.2 -0.00057412 98.907 0.92981 0.085938
9.3 -0.00064755 99.86 0.93 0.085938
9.4 -0.00060559 99.524 0.92969 0.085938
9.5 -0.00052166 98.305 0.92969 0.093751
9.6 -0.0002966 94.688 0.92987 0.093751
9.7 -0.00014782 92.258 0.93006 0.093751
9.8 -0.00011921 91.883 0.93006 0.093751
9.9 -3.4332E-5 90.571 0.93006 0.093751
